user_id,movie_id,rating,timestamp,title,year
566,196,0.8,881650405,Dead Poets Society (1989),1989.0
288,50,0.8,886374520,Star Wars (1977),1977.0
385,659,0.8,879441942,Arsenic and Old Lace (1944),1944.0
686,518,1.0,879546497,Miller's Crossing (1990),1990.0
293,471,0.6,888904884,Courage Under Fire (1996),1996.0
249,241,1.0,879641194,"Last of the Mohicans, The (1992)",1992.0
246,176,0.8,884921613,Aliens (1986),1986.0
796,934,0.6,893048024,"Preacher's Wife, The (1996)",1996.0
177,209,0.8,880130736,This Is Spinal Tap (1984),1984.0
144,1138,0.8,888104684,Best Men (1997),1997.0
268,558,0.6,875309304,Heavenly Creatures (1994),1994.0
387,731,0.2,886482969,"Corrina, Corrina (1994)",1994.0
472,100,1.0,875978534,Fargo (1996),1996.0
805,1119,0.6,881696759,Some Kind of Wonderful (1987),1987.0
456,57,0.8,881374521,Priest (1994),1994.0
91,294,0.6,891438288,Liar Liar (1997),1997.0
332,370,0.4,887938849,Mary Reilly (1996),1996.0
244,148,0.4,880605071,"Ghost and the Darkness, The (1996)",1996.0
1,141,0.6,878542608,"20,000 Leagues Under the Sea (1954)",1954.0
64,684,0.8,889740199,In the Line of Fire (1993),1993.0
90,354,0.6,891382240,"Wedding Singer, The (1998)",1998.0
796,399,0.8,893048471,"Three Musketeers, The (1993)",1993.0
385,794,0.4,879448181,It Could Happen to You (1994),1994.0
741,151,0.6,891458539,Willy Wonka and the Chocolate Factory (1971),1971.0
39,748,1.0,891400704,"Saint, The (1997)",1997.0
160,127,1.0,876770168,"Godfather, The (1972)",1972.0
918,211,0.4,891987752,M*A*S*H (1970),1970.0
764,472,0.6,876243925,Dragonheart (1996),1996.0
788,566,0.8,880869908,Clear and Present Danger (1994),1994.0
707,194,0.8,886286246,"Sting, The (1973)",1973.0
435,115,0.8,884131771,"Haunted World of Edward D. Wood Jr., The (1995)",1995.0
533,367,0.4,879191972,Clueless (1995),1995.0
892,496,1.0,886609435,It's a Wonderful Life (1946),1946.0
92,993,0.8,890251516,Hercules (1997),1997.0
16,509,0.4,877720118,My Left Foot (1989),1989.0
860,262,0.8,874967063,In the Company of Men (1997),1997.0
792,1015,1.0,877910822,Shiloh (1997),1997.0
804,1079,0.8,879444133,Joe's Apartment (1996),1996.0
665,194,0.6,884294671,"Sting, The (1973)",1973.0
752,589,0.8,891208491,"Wild Bunch, The (1969)",1969.0
657,269,1.0,884238002,"Full Monty, The (1997)",1997.0
145,339,0.6,882181058,Mad City (1997),1997.0
561,651,0.6,885807574,Glory (1989),1989.0
254,162,0.6,886472643,On Golden Pond (1981),1981.0
21,396,0.4,874951798,Serial Mom (1994),1994.0
684,83,1.0,878761676,Much Ado About Nothing (1993),1993.0
788,82,0.6,880870116,Jurassic Park (1993),1993.0
95,591,1.0,880573287,Primal Fear (1996),1996.0
738,238,0.8,875349895,Raising Arizona (1987),1987.0
922,746,0.8,891451143,Real Genius (1985),1985.0
234,1369,0.6,892333765,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950.0
787,300,0.8,888979657,Air Force One (1997),1997.0
276,1052,0.4,889174870,Dracula: Dead and Loving It (1995),1995.0
393,585,0.4,889731649,Son in Law (1993),1993.0
486,295,0.6,879874630,Breakdown (1997),1997.0
883,387,1.0,891696750,"Age of Innocence, The (1993)",1993.0
60,510,1.0,883327174,"Magnificent Seven, The (1954)",1954.0
881,175,0.4,876537418,Brazil (1985),1985.0
933,50,0.8,874854383,Star Wars (1977),1977.0
892,951,0.8,886610649,"Indian in the Cupboard, The (1995)",1995.0
253,679,0.6,891628578,Conan the Barbarian (1981),1981.0
334,9,0.8,891544707,Dead Man Walking (1995),1995.0
406,26,0.6,879793235,"Brothers McMullen, The (1995)",1995.0
782,257,0.6,891499278,Men in Black (1997),1997.0
409,199,0.8,881107117,"Bridge on the River Kwai, The (1957)",1957.0
374,278,0.4,880393754,Bed of Roses (1996),1996.0
880,802,0.6,880167918,Hard Target (1993),1993.0
38,616,0.6,892433375,Night of the Living Dead (1968),1968.0
194,1093,0.6,879540807,Live Nude Girls (1995),1995.0
145,156,1.0,875271896,Reservoir Dogs (1992),1992.0
454,356,0.2,888267279,"Client, The (1994)",1994.0
697,126,1.0,882622581,"Spitfire Grill, The (1996)",1996.0
673,896,1.0,888787355,"Sweet Hereafter, The (1997)",1997.0
141,127,0.4,884584735,"Godfather, The (1972)",1972.0
815,141,0.8,878694613,"20,000 Leagues Under the Sea (1954)",1954.0
44,230,0.4,883613335,Star Trek IV: The Voyage Home (1986),1986.0
549,866,0.8,881672573,Michael (1996),1996.0
294,363,0.2,889243393,Sudden Death (1995),1995.0
543,656,0.8,875665787,M (1931),1931.0
456,357,0.8,881373084,One Flew Over the Cuckoo's Nest (1975),1975.0
344,568,1.0,884901419,Speed (1994),1994.0
695,307,0.8,888806120,"Devil's Advocate, The (1997)",1997.0
547,340,0.8,891282757,Boogie Nights (1997),1997.0
117,307,1.0,880124339,"Devil's Advocate, The (1997)",1997.0
360,191,0.8,880355958,Amadeus (1984),1984.0
758,81,1.0,881975815,"Hudsucker Proxy, The (1994)",1994.0
749,986,0.6,878850107,Turbulence (1997),1997.0
157,273,1.0,886889876,Heat (1995),1995.0
184,473,0.8,889908133,James and the Giant Peach (1996),1996.0
161,284,0.6,891172246,Tin Cup (1996),1996.0
639,52,0.6,891239838,"Madness of King George, The (1994)",1994.0
348,323,1.0,886522579,Dante's Peak (1997),1997.0
449,410,0.6,879959134,Kingpin (1996),1996.0
249,1011,1.0,879640284,2 Days in the Valley (1996),1996.0
892,63,0.8,886610480,"Santa Clause, The (1994)",1994.0
892,659,0.8,886608681,Arsenic and Old Lace (1944),1944.0
637,515,0.8,882902540,"Boot, Das (1981)",1981.0
234,629,0.8,892335042,Victor/Victoria (1982),1982.0
264,184,1.0,886122447,Army of Darkness (1993),1993.0
655,1475,0.6,887477386,Bhaji on the Beach (1993),1993.0
315,180,0.8,879799526,Apocalypse Now (1979),1979.0
452,863,1.0,885816769,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970.0
117,15,1.0,880125887,Mr. Holland's Opus (1995),1995.0
276,737,0.8,890979964,Sirens (1994),1994.0
536,210,1.0,882359477,Indiana Jones and the Last Crusade (1989),1989.0
42,419,1.0,881107178,Mary Poppins (1964),1964.0
846,229,0.6,883949771,Star Trek III: The Search for Spock (1984),1984.0
804,449,0.6,879445281,Star Trek: The Motion Picture (1979),1979.0
555,269,1.0,879962096,"Full Monty, The (1997)",1997.0
152,98,0.4,882473974,"Silence of the Lambs, The (1991)",1991.0
923,815,0.8,880387792,One Fine Day (1996),1996.0
727,123,0.6,883709402,"Frighteners, The (1996)",1996.0
758,475,1.0,881977205,Trainspotting (1996),1996.0
338,427,0.8,879438419,To Kill a Mockingbird (1962),1962.0
343,302,0.8,876402390,L.A. Confidential (1997),1997.0
864,356,0.8,888889268,"Client, The (1994)",1994.0
930,148,0.2,879534886,"Ghost and the Darkness, The (1996)",1996.0
601,325,0.8,876346551,Crash (1996),1996.0
200,225,0.8,876042299,101 Dalmatians (1996),1996.0
488,56,0.8,891294785,Pulp Fiction (1994),1994.0
196,108,0.8,881252110,Kids in the Hall: Brain Candy (1996),1996.0
7,281,0.6,891353710,"River Wild, The (1994)",1994.0
804,951,0.6,879444781,"Indian in the Cupboard, The (1995)",1995.0
727,826,0.4,883713738,"Phantom, The (1996)",1996.0
387,246,0.6,886480623,Chasing Amy (1997),1997.0
236,411,0.2,890117095,"Nutty Professor, The (1996)",1996.0
653,518,0.4,878866755,Miller's Crossing (1990),1990.0
294,122,0.6,889242661,"Cable Guy, The (1996)",1996.0
144,190,1.0,888105714,Henry V (1989),1989.0
99,591,0.8,885678840,Primal Fear (1996),1996.0
660,208,0.8,891199201,Young Frankenstein (1974),1974.0
798,878,0.8,875295521,That Darn Cat! (1997),1997.0
440,749,0.6,891547746,"MatchMaker, The (1997)",1997.0
226,98,1.0,883889147,"Silence of the Lambs, The (1991)",1991.0
354,238,0.8,891217394,Raising Arizona (1987),1987.0
725,276,0.8,876106243,Leaving Las Vegas (1995),1995.0
256,226,1.0,882164644,Die Hard 2 (1990),1990.0
298,9,0.8,884126202,Dead Man Walking (1995),1995.0
627,511,0.8,879529986,Lawrence of Arabia (1962),1962.0
399,591,0.6,882340599,Primal Fear (1996),1996.0
354,929,0.8,891216896,Harriet the Spy (1996),1996.0
863,324,1.0,889289385,Lost Highway (1997),1997.0
28,56,1.0,881957479,Pulp Fiction (1994),1994.0
682,109,0.6,888521539,Mystery Science Theater 3000: The Movie (1996),1996.0
10,32,0.8,877886661,Crumb (1994),1994.0
167,237,0.8,892737972,Jerry Maguire (1996),1996.0
783,872,0.8,884326545,Love Jones (1997),1997.0
748,143,0.6,879454546,"Sound of Music, The (1965)",1965.0
645,175,1.0,892054537,Brazil (1985),1985.0
747,9,1.0,888734012,Dead Man Walking (1995),1995.0
429,136,0.8,882386071,Mr. Smith Goes to Washington (1939),1939.0
241,268,0.8,887249576,Chasing Amy (1997),1997.0
463,286,0.8,877387935,"English Patient, The (1996)",1996.0
596,149,0.6,883539402,Jude (1996),1996.0
611,315,1.0,891636098,Apt Pupil (1998),1998.0
434,815,0.8,886724972,One Fine Day (1996),1996.0
160,150,0.8,876767440,Swingers (1996),1996.0
82,717,0.2,884714492,"Juror, The (1996)",1996.0
360,520,0.8,880355448,"Great Escape, The (1963)",1963.0
177,469,0.8,880131201,Short Cuts (1993),1993.0
663,23,0.8,889493818,Taxi Driver (1976),1976.0
217,808,0.4,889069808,"Program, The (1993)",1993.0
292,11,1.0,881104093,Seven (Se7en) (1995),1995.0
622,434,0.8,882592523,Forbidden Planet (1956),1956.0
880,721,0.2,880174749,Mallrats (1995),1995.0
143,333,1.0,888407708,"Game, The (1997)",1997.0
489,301,0.6,891366805,In & Out (1997),1997.0
426,641,0.8,879441931,Paths of Glory (1957),1957.0
839,950,0.8,875752408,Georgia (1995),1995.0
405,453,0.6,885548385,Jaws 3-D (1983),1983.0
896,429,1.0,887158866,"Day the Earth Stood Still, The (1951)",1951.0
804,1488,0.6,879445579,Germinal (1993),1993.0
837,258,0.8,875721473,Contact (1997),1997.0
912,648,0.6,875966616,"Quiet Man, The (1952)",1952.0
823,33,0.6,878438332,Desperado (1995),1995.0
463,125,0.8,877385590,Phenomenon (1996),1996.0
167,1310,0.6,892738384,"Walk in the Sun, A (1945)",1945.0
889,237,0.8,880176874,Jerry Maguire (1996),1996.0
405,996,0.2,885547268,"Big Green, The (1995)",1995.0
244,226,0.2,880602264,Die Hard 2 (1990),1990.0
924,496,1.0,886327689,It's a Wonderful Life (1946),1946.0
654,153,0.8,887864414,"Fish Called Wanda, A (1988)",1988.0
932,38,0.4,891251696,"Net, The (1995)",1995.0
194,655,1.0,879520813,Stand by Me (1986),1986.0
389,579,0.2,881384611,Fatal Instinct (1993),1993.0
495,95,0.6,888634315,Aladdin (1992),1992.0
901,38,0.6,877131087,"Net, The (1995)",1995.0
627,191,0.8,879529957,Amadeus (1984),1984.0
280,367,1.0,891701002,Clueless (1995),1995.0
324,283,0.6,880575531,Emma (1996),1996.0
627,23,0.8,879529986,Taxi Driver (1976),1976.0
682,393,0.8,888521711,Mrs. Doubtfire (1993),1993.0
886,746,0.6,876032473,Real Genius (1985),1985.0
275,227,0.6,876198296,Star Trek VI: The Undiscovered Country (1991),1991.0
323,1073,0.8,878739857,Shallow Grave (1994),1994.0
6,508,0.6,883599530,"People vs. Larry Flynt, The (1996)",1996.0
412,340,0.8,879716637,Boogie Nights (1997),1997.0
201,1426,0.4,884114015,Grace of My Heart (1996),1996.0
12,174,1.0,879958969,Raiders of the Lost Ark (1981),1981.0
435,24,0.8,884133084,Rumble in the Bronx (1995),1995.0
830,837,1.0,891462467,Meet John Doe (1941),1941.0
374,504,0.8,880395973,Bonnie and Clyde (1967),1967.0
648,393,0.8,884881679,Mrs. Doubtfire (1993),1993.0
870,135,0.6,875680045,2001: A Space Odyssey (1968),1968.0
545,202,0.8,879900388,Groundhog Day (1993),1993.0
425,1129,0.6,878738245,Chungking Express (1994),1994.0
195,276,0.8,880710086,Leaving Las Vegas (1995),1995.0
642,165,0.8,885604480,Jean de Florette (1986),1986.0
887,404,0.8,881381071,Pinocchio (1940),1940.0
930,244,0.8,879535392,Smilla's Sense of Snow (1997),1997.0
751,7,0.6,889132251,Twelve Monkeys (1995),1995.0
606,178,1.0,880925579,12 Angry Men (1957),1957.0
756,860,0.2,874830068,"Believers, The (1987)",1987.0
477,255,1.0,875941763,My Best Friend's Wedding (1997),1997.0
500,143,0.6,883875092,"Sound of Music, The (1965)",1965.0
13,463,1.0,882140318,"Secret of Roan Inish, The (1994)",1994.0
48,195,1.0,879434954,"Terminator, The (1984)",1984.0
110,783,0.6,886988967,Milk Money (1994),1994.0
570,690,0.6,881262307,Seven Years in Tibet (1997),1997.0
727,24,0.6,883709711,Rumble in the Bronx (1995),1995.0
344,45,1.0,884901210,Eat Drink Man Woman (1994),1994.0
745,646,0.8,880123416,Once Upon a Time in the West (1969),1969.0
699,275,0.6,879148201,Sense and Sensibility (1995),1995.0
234,1397,0.8,892334976,Of Human Bondage (1934),1934.0
327,568,0.4,887820417,Speed (1994),1994.0
826,678,0.8,885689942,Volcano (1997),1997.0
650,135,0.8,891381545,2001: A Space Odyssey (1968),1968.0
682,774,0.8,888522894,"Prophecy, The (1995)",1995.0
904,1041,0.4,879735710,Forget Paris (1995),1995.0
303,145,0.2,879543573,"Lawnmower Man, The (1992)",1992.0
705,578,0.6,883428276,Demolition Man (1993),1993.0
102,559,0.6,888803052,Interview with the Vampire (1994),1994.0
727,167,0.4,883713419,Private Benjamin (1980),1980.0
217,233,0.8,889069878,Under Siege (1992),1992.0
443,644,0.6,883505465,"Thin Blue Line, The (1988)",1988.0
38,590,0.2,892434373,Hellraiser: Bloodline (1996),1996.0
833,441,0.2,875224352,"Amityville Horror, The (1979)",1979.0
303,63,0.2,879484327,"Santa Clause, The (1994)",1994.0
214,496,0.8,891544545,It's a Wonderful Life (1946),1946.0
903,185,1.0,891033070,Psycho (1960),1960.0
318,307,0.6,884470681,"Devil's Advocate, The (1997)",1997.0
311,562,0.6,884365746,"Quick and the Dead, The (1995)",1995.0
667,69,0.6,891035104,Forrest Gump (1994),1994.0
835,285,0.8,891032792,Secrets & Lies (1996),1996.0
109,94,0.8,880579787,Home Alone (1990),1990.0
1,105,0.4,875240739,Sgt. Bilko (1996),1996.0
77,23,0.8,884753173,Taxi Driver (1976),1976.0
416,32,0.4,888702297,Crumb (1994),1994.0
271,924,0.6,885847974,White Squall (1996),1996.0
268,627,0.6,875310603,Robin Hood: Prince of Thieves (1991),1991.0
913,169,0.8,880757553,"Wrong Trousers, The (1993)",1993.0
524,386,0.8,884637032,Addams Family Values (1993),1993.0
655,296,0.8,888474934,"Promesse, La (1996)",1996.0
881,125,1.0,876536745,Phenomenon (1996),1996.0
22,174,1.0,878887765,Raiders of the Lost Ark (1981),1981.0
940,683,0.6,884800988,Rocket Man (1997),1997.0
535,488,1.0,879618965,Sunset Blvd. (1950),1950.0
606,576,0.6,880927750,Cliffhanger (1993),1993.0
330,501,1.0,876546719,Dumbo (1941),1941.0
405,727,0.2,885546247,Immortal Beloved (1994),1994.0
43,181,0.8,875975211,Return of the Jedi (1983),1983.0
458,21,0.4,886395393,Muppet Treasure Island (1996),1996.0
417,118,0.8,879646548,Twister (1996),1996.0
489,308,0.8,891447653,FairyTale: A True Story (1997),1997.0
727,526,0.8,883711113,Ben-Hur (1959),1959.0
705,403,0.8,883428154,Batman (1989),1989.0
267,250,1.0,878970399,"Fifth Element, The (1997)",1997.0
528,615,0.8,886101715,"39 Steps, The (1935)",1935.0
588,85,1.0,890026882,"Ref, The (1994)",1994.0
698,489,0.6,886367849,Notorious (1946),1946.0
648,563,1.0,884883679,Stephen King's The Langoliers (1995),1995.0
276,58,0.8,874791169,Quiz Show (1994),1994.0
232,175,1.0,888549815,Brazil (1985),1985.0
500,381,0.8,883875585,Muriel's Wedding (1994),1994.0
558,137,0.8,879435896,Big Night (1996),1996.0
431,269,0.6,877844062,"Full Monty, The (1997)",1997.0
342,518,0.6,875318858,Miller's Crossing (1990),1990.0
326,196,0.8,879875822,Dead Poets Society (1989),1989.0
716,479,0.8,879796010,Vertigo (1958),1958.0
144,187,0.8,888105312,"Godfather: Part II, The (1974)",1974.0
214,253,1.0,892668173,"Pillow Book, The (1995)",1995.0
823,234,0.8,878438608,Jaws (1975),1975.0
488,58,0.6,891376081,Quiz Show (1994),1994.0
405,1445,0.2,885546336,Ladybird Ladybird (1994),1994.0
814,665,0.8,885411204,Alien 3 (1992),1992.0
301,418,0.6,882076751,Cinderella (1950),1950.0
315,173,0.8,879821003,"Princess Bride, The (1987)",1987.0
351,300,1.0,879481425,Air Force One (1997),1997.0
466,328,0.8,890284652,Conspiracy Theory (1997),1997.0
6,367,0.4,883602690,Clueless (1995),1995.0
224,329,0.6,888082187,Desperate Measures (1998),1998.0
127,50,0.8,884364866,Star Wars (1977),1977.0
938,748,0.4,891356282,"Saint, The (1997)",1997.0
454,228,0.6,881959960,Star Trek: The Wrath of Khan (1982),1982.0
637,985,0.4,882905284,Blood & Wine (1997),1997.0
144,942,0.8,888106044,What's Love Got to Do with It (1993),1993.0
319,338,0.4,879977242,Bean (1997),1997.0
921,797,0.6,879381287,Timecop (1994),1994.0
890,271,0.6,882404055,Starship Troopers (1997),1997.0
554,252,0.8,876232528,"Lost World: Jurassic Park, The (1997)",1997.0
936,236,1.0,886832183,Citizen Ruth (1996),1996.0
708,319,1.0,892719062,Everyone Says I Love You (1996),1996.0
854,195,0.6,882813537,"Terminator, The (1984)",1984.0
215,226,0.8,891436633,Die Hard 2 (1990),1990.0
303,1039,1.0,879466457,Hamlet (1996),1996.0
499,251,1.0,882996735,Shall We Dance? (1996),1996.0
892,483,1.0,886607642,Casablanca (1942),1942.0
347,239,1.0,881654591,Sneakers (1992),1992.0
226,508,0.8,883889984,"People vs. Larry Flynt, The (1996)",1996.0
401,273,0.4,891032334,Heat (1995),1995.0
22,208,1.0,878886607,Young Frankenstein (1974),1974.0
279,153,1.0,891209077,"Fish Called Wanda, A (1988)",1988.0
470,544,0.6,879178830,Things to Do in Denver when You're Dead (1995),1995.0
181,129,0.4,878962279,Bound (1996),1996.0
174,118,0.4,886434186,Twister (1996),1996.0
253,95,0.8,891628416,Aladdin (1992),1992.0
851,815,0.6,874767550,One Fine Day (1996),1996.0
796,1076,0.4,893219150,"Pagemaster, The (1994)",1994.0
138,147,0.8,879023779,"Long Kiss Goodnight, The (1996)",1996.0
380,699,0.6,885479186,Little Women (1994),1994.0
319,302,0.8,876280242,L.A. Confidential (1997),1997.0
7,463,0.8,891353192,"Secret of Roan Inish, The (1994)",1994.0
603,173,0.8,891956877,"Princess Bride, The (1987)",1987.0
113,292,0.6,875076105,Rosewood (1997),1997.0
463,1017,0.4,877385731,Trees Lounge (1996),1996.0
430,294,0.4,877225239,Liar Liar (1997),1997.0
745,515,0.8,880122863,"Boot, Das (1981)",1981.0
883,770,0.8,891696957,Devil in a Blue Dress (1995),1995.0
588,846,0.8,890025621,To Gillian on Her 37th Birthday (1996),1996.0
291,1012,0.8,874805892,Private Parts (1997),1997.0
361,197,1.0,879440739,"Graduate, The (1967)",1967.0
346,237,0.8,874949086,Jerry Maguire (1996),1996.0
405,1484,0.2,885547690,"Jerky Boys, The (1994)",1994.0
561,121,0.6,885810372,Independence Day (ID4) (1996),1996.0
555,249,0.8,879963127,Austin Powers: International Man of Mystery (1997),1997.0
463,347,0.2,889936589,Wag the Dog (1997),1997.0
497,679,0.6,879310850,Conan the Barbarian (1981),1981.0
599,1315,0.8,880951743,Inventing the Abbotts (1997),1997.0
606,250,0.8,878143047,"Fifth Element, The (1997)",1997.0
468,275,0.8,875280143,Sense and Sensibility (1995),1995.0
774,82,0.4,888557277,Jurassic Park (1993),1993.0
217,2,0.6,889069782,GoldenEye (1995),1995.0
313,151,0.2,891014982,Willy Wonka and the Chocolate Factory (1971),1971.0
847,411,0.2,878939349,"Nutty Professor, The (1996)",1996.0
233,203,0.6,880923202,Unforgiven (1992),1992.0
161,204,0.4,891170947,Back to the Future (1985),1985.0
606,748,0.6,880921753,"Saint, The (1997)",1997.0
879,237,0.8,887761309,Jerry Maguire (1996),1996.0
679,121,0.4,884488260,Independence Day (ID4) (1996),1996.0
584,40,0.8,885778385,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995.0
535,1039,0.8,879618058,Hamlet (1996),1996.0
936,24,0.8,886832904,Rumble in the Bronx (1995),1995.0
682,631,0.6,888517922,"Crying Game, The (1992)",1992.0
913,258,0.8,889331049,Contact (1997),1997.0
268,735,0.6,876518557,Philadelphia (1993),1993.0
380,60,0.8,885478292,Three Colors: Blue (1993),1993.0
379,161,0.4,880525502,Top Gun (1986),1986.0
95,195,1.0,879196231,"Terminator, The (1984)",1984.0
224,689,0.6,888082246,"Jackal, The (1997)",1997.0
294,619,0.6,877820328,Extreme Measures (1996),1996.0
405,627,0.2,885548877,Robin Hood: Prince of Thieves (1991),1991.0
392,289,1.0,891037769,Evita (1996),1996.0
268,174,1.0,875309882,Raiders of the Lost Ark (1981),1981.0
479,213,0.8,879461039,"Room with a View, A (1986)",1986.0
527,170,0.6,879456637,Cinema Paradiso (1988),1988.0
279,1039,0.8,881731303,Hamlet (1996),1996.0
416,219,0.8,876699946,"Nightmare on Elm Street, A (1984)",1984.0
440,736,1.0,891578036,Shadowlands (1993),1993.0
200,528,0.8,884128426,"Killing Fields, The (1984)",1984.0
151,699,0.8,879525035,Little Women (1994),1994.0
796,232,0.6,893048911,Young Guns (1988),1988.0
815,660,0.8,878696441,Fried Green Tomatoes (1991),1991.0
592,11,1.0,882955978,Seven (Se7en) (1995),1995.0
923,222,0.8,880388211,Star Trek: First Contact (1996),1996.0
407,588,0.8,875552964,Beauty and the Beast (1991),1991.0
119,255,0.6,874775914,My Best Friend's Wedding (1997),1997.0
416,22,1.0,893212623,Braveheart (1995),1995.0
7,659,1.0,891351161,Arsenic and Old Lace (1944),1944.0
181,832,0.2,878963038,Bogus (1996),1996.0
682,327,0.6,888518299,Cop Land (1997),1997.0
892,89,1.0,886608714,Blade Runner (1982),1982.0
689,475,0.8,876676334,Trainspotting (1996),1996.0
548,1051,0.8,891415677,"Associate, The (1996)",1996.0
267,944,0.6,878973179,Renaissance Man (1994),1994.0
378,275,1.0,880044312,Sense and Sensibility (1995),1995.0
508,172,1.0,883767157,"Empire Strikes Back, The (1980)",1980.0
436,161,0.8,887771897,Top Gun (1986),1986.0
675,347,0.8,889488431,Wag the Dog (1997),1997.0
308,92,0.8,887737293,True Romance (1993),1993.0
380,97,0.6,885478271,Dances with Wolves (1990),1990.0
421,302,0.8,892241236,L.A. Confidential (1997),1997.0
243,8,1.0,879989217,Babe (1995),1995.0
474,131,0.8,887927509,Breakfast at Tiffany's (1961),1961.0
389,487,1.0,879991115,Roman Holiday (1953),1953.0
757,276,0.8,888444181,Leaving Las Vegas (1995),1995.0
810,339,1.0,891294039,Mad City (1997),1997.0
89,257,1.0,879461219,Men in Black (1997),1997.0
259,200,0.8,874725081,"Shining, The (1980)",1980.0
60,131,0.8,883327441,Breakfast at Tiffany's (1961),1961.0
391,651,1.0,877399133,Glory (1989),1989.0
555,288,0.6,879962096,Scream (1996),1996.0
291,1305,0.6,875086766,National Lampoon's Senior Trip (1995),1995.0
537,201,0.6,886031831,Evil Dead II (1987),1987.0
711,496,1.0,879993073,It's a Wonderful Life (1946),1946.0
151,204,0.8,879524641,Back to the Future (1985),1985.0
175,661,0.8,877107432,High Noon (1952),1952.0
109,595,0.6,880572108,"Fan, The (1996)",1996.0
871,96,1.0,888193177,Terminator 2: Judgment Day (1991),1991.0
303,1187,0.8,879467895,Switchblade Sisters (1975),1975.0
541,1412,0.2,883874834,Land Before Time III: The Time of the Great Giving (1995) (V),1995.0
200,420,1.0,884129837,Alice in Wonderland (1951),1951.0
695,991,1.0,888806011,Keys to Tulsa (1997),1997.0
318,540,0.8,884498141,Money Train (1995),1995.0
81,318,1.0,876534817,Schindler's List (1993),1993.0
817,300,0.6,874815542,Air Force One (1997),1997.0
75,147,0.6,884050134,"Long Kiss Goodnight, The (1996)",1996.0
889,258,0.8,880176550,Contact (1997),1997.0
616,307,0.4,891224448,"Devil's Advocate, The (1997)",1997.0
840,176,0.6,891204755,Aliens (1986),1986.0
307,204,0.6,879205470,Back to the Future (1985),1985.0
276,471,0.8,874786657,Courage Under Fire (1996),1996.0
286,805,0.6,878141931,Manhattan Murder Mystery (1993),1993.0
435,219,1.0,884133691,"Nightmare on Elm Street, A (1984)",1984.0
429,428,0.8,882386942,Harold and Maude (1971),1971.0
435,441,0.6,884133084,"Amityville Horror, The (1979)",1979.0
860,312,0.8,888169119,Midnight in the Garden of Good and Evil (1997),1997.0
880,1478,0.6,880242547,Dead Presidents (1995),1995.0
363,159,0.2,891496667,Basic Instinct (1992),1992.0
299,408,0.8,877877847,"Close Shave, A (1995)",1995.0
926,303,0.6,888351713,Ulee's Gold (1997),1997.0
378,237,0.8,880044697,Jerry Maguire (1996),1996.0
927,67,0.8,879190473,Ace Ventura: Pet Detective (1994),1994.0
771,203,0.2,880659482,Unforgiven (1992),1992.0
308,512,1.0,887736584,Wings of Desire (1987),1987.0
880,720,0.4,880167965,First Knight (1995),1995.0
524,521,0.8,884636182,"Deer Hunter, The (1978)",1978.0
919,300,0.8,875288164,Air Force One (1997),1997.0
323,64,1.0,878740017,"Shawshank Redemption, The (1994)",1994.0
401,707,0.4,891032868,Enchanted April (1991),1991.0
303,619,0.6,879467574,Extreme Measures (1996),1996.0
533,281,0.8,887032214,"River Wild, The (1994)",1994.0
807,136,1.0,892529185,Mr. Smith Goes to Washington (1939),1939.0
682,83,0.6,888517011,Much Ado About Nothing (1993),1993.0
518,120,0.6,876824218,Striptease (1996),1996.0
774,1218,0.6,888556169,Friday (1995),1995.0
27,281,0.6,891543164,"River Wild, The (1994)",1994.0
560,301,0.6,879975116,In & Out (1997),1997.0
297,27,0.2,875239535,Bad Boys (1995),1995.0
171,690,0.6,891034756,Seven Years in Tibet (1997),1997.0
833,160,1.0,875124535,Glengarry Glen Ross (1992),1992.0
425,831,0.6,878739095,Escape from L.A. (1996),1996.0
13,164,0.6,882396790,"Abyss, The (1989)",1989.0
405,77,0.2,885546248,"Firm, The (1993)",1993.0
506,196,0.8,874873745,Dead Poets Society (1989),1989.0
43,755,0.6,883956075,Jumanji (1995),1995.0
18,142,0.8,880131173,Bedknobs and Broomsticks (1971),1971.0
328,332,0.6,885044782,Kiss the Girls (1997),1997.0
703,25,0.6,875242683,"Birdcage, The (1996)",1996.0
189,405,0.4,893264487,Mission: Impossible (1996),1996.0
457,1221,0.8,882549438,When a Man Loves a Woman (1994),1994.0
812,326,0.8,877625294,G.I. Jane (1997),1997.0
301,24,0.8,882074312,Rumble in the Bronx (1995),1995.0
548,300,1.0,891044304,Air Force One (1997),1997.0
279,433,0.8,880869018,Heathers (1989),1989.0
106,463,0.6,881453413,"Secret of Roan Inish, The (1994)",1994.0
288,1039,0.4,886373565,Hamlet (1996),1996.0
446,292,1.0,879786838,Rosewood (1997),1997.0
130,202,1.0,875216507,Groundhog Day (1993),1993.0
751,98,1.0,889134186,"Silence of the Lambs, The (1991)",1991.0
524,311,0.8,884287428,"Wings of the Dove, The (1997)",1997.0
7,28,1.0,891352341,Apollo 13 (1995),1995.0
454,371,0.6,888267198,"Bridges of Madison County, The (1995)",1995.0
295,496,1.0,879517682,It's a Wonderful Life (1946),1946.0
474,291,0.8,887916567,Absolute Power (1997),1997.0
